Variety,Class,Size,Package,Unit,Price,Total Sales,Sales Quantity,Closing Stock,Market,Variety_labeled,Class_labeled,Size_labeled,Package_labeled,Market_labeled
HANDS,CLASS 1,SMALL,BANANA BOX,18,115,21094,183,280,JOH,1,0,3,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,146,392944,2674,10867,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,240,28080,117,77,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,132,162038,1227,8314,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,107,29794,277,3123,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,115,21094,183,280,JOH,1,0,3,0,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,9,9110,947,589,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,119,39061,326,154,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 1,LARGE,PUNNET PACK (Pre Pack),1,10,1340,134,1103,JOH,0,0,1,7,2
FINGERS (SINGLE),CLASS 1,MEDIUM,PUNNET PACK (Pre Pack),1,16,848,53,128,JOH,0,0,2,7,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,9,9110,947,589,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,119,39061,326,154,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 1,LARGE,PUNNET PACK (Pre Pack),1,10,1340,134,1103,JOH,0,0,1,7,2
FINGERS (SINGLE),CLASS 1,MEDIUM,PUNNET PACK (Pre Pack),1,16,848,53,128,JOH,0,0,2,7,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,9,9110,947,589,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,119,39061,326,154,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 1,LARGE,PUNNET PACK (Pre Pack),1,10,1340,134,1103,JOH,0,0,1,7,2
FINGERS (SINGLE),CLASS 1,MEDIUM,PUNNET PACK (Pre Pack),1,16,848,53,128,JOH,0,0,2,7,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,124,227801,1834,9198,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,107,121808,1129,8417,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,90,52618,584,4000,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,124,227801,1834,9198,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,107,121808,1129,8417,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,90,52618,584,4000,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,124,227801,1834,9198,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,107,121808,1129,8417,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,90,52618,584,4000,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,93,13441,143,157,JOH,0,2,4,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,93,13441,143,157,JOH,0,2,4,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,93,13441,143,157,JOH,0,2,4,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,129,234307,1811,8808,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,CRATE,20,80,20880,261,0,JOH,1,1,1,1,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,113,300866,2648,4988,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,98,108720,1106,1914,JOH,1,1,2,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,129,234307,1811,8808,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,CRATE,20,80,20880,261,0,JOH,1,1,1,1,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,113,300866,2648,4988,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,98,108720,1106,1914,JOH,1,1,2,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,129,234307,1811,8808,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,CRATE,20,80,20880,261,0,JOH,1,1,1,1,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,113,300866,2648,4988,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,98,108720,1106,1914,JOH,1,1,2,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,174,802621,4608,10361,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,240,50400,210,45,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,120,294769,2456,7565,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,153,30401,198,34,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,99,158867,1601,2806,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,115,23230,202,163,JOH,1,0,3,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,174,802621,4608,10361,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,240,50400,210,45,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,120,294769,2456,7565,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,153,30401,198,34,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,99,158867,1601,2806,JOH,1,0,2,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,174,802621,4608,10361,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,240,50400,210,45,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,120,294769,2456,7565,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,153,30401,198,34,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,99,158867,1601,2806,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,115,23230,202,163,JOH,1,0,3,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,115,23230,202,163,JOH,1,0,3,0,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,6,4470,645,190,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,125,28639,228,90,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 1,LARGE,PUNNET PACK (Pre Pack),1,10,4490,449,161,JOH,0,0,1,7,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,6,4470,645,190,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,125,28639,228,90,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 1,LARGE,PUNNET PACK (Pre Pack),1,10,4490,449,161,JOH,0,0,1,7,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,132,95749,724,6514,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,119,97653,815,3594,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,100,12800,128,2265,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,132,95749,724,6514,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,119,97653,815,3594,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,100,12800,128,2265,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,40,880,22,210,JOH,0,2,4,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,40,880,22,210,JOH,0,2,4,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,132,186326,1402,8207,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,114,48159,422,5845,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,93,28841,308,1871,JOH,1,1,2,0,2
HANDS,CLASS 2,SMALL,BANANA BOX,18,90,4500,50,150,JOH,1,1,3,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,132,186326,1402,8207,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,114,48159,422,5845,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,93,28841,308,1871,JOH,1,1,2,0,2
HANDS,CLASS 2,SMALL,BANANA BOX,18,90,4500,50,150,JOH,1,1,3,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,158,529415,3337,14547,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,200,48600,243,24,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,119,273109,2278,12601,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,199,40130,201,39,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,92,64132,691,5196,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,114,13150,115,50,JOH,1,0,3,0,2
HANDS,CLASS 1,SMALL MEDIUM,BANANA BOX,18,90,7290,81,0,JOH,1,0,5,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,158,529415,3337,14547,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,200,48600,243,24,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,119,273109,2278,12601,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,199,40130,201,39,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,92,64132,691,5196,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,114,13150,115,50,JOH,1,0,3,0,2
HANDS,CLASS 1,SMALL MEDIUM,BANANA BOX,18,90,7290,81,0,JOH,1,0,5,0,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,9,3179,335,835,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,122,40494,330,218,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 1,LARGE,PUNNET PACK (Pre Pack),1,10,4700,470,610,JOH,0,0,1,7,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,9,3179,335,835,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,122,40494,330,218,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 1,LARGE,PUNNET PACK (Pre Pack),1,10,4700,470,610,JOH,0,0,1,7,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,135,143225,1056,7164,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,112,39501,350,4340,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,100,29600,296,2328,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,135,143225,1056,7164,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,112,39501,350,4340,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,100,29600,296,2328,JOH,0,1,2,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,136,170972,1253,8533,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,119,94890,792,5323,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,109,66109,606,1679,JOH,1,1,2,0,2
HANDS,CLASS 2,SMALL,BANANA BOX,18,110,11000,100,200,JOH,1,1,3,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,136,170972,1253,8533,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,119,94890,792,5323,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,109,66109,606,1679,JOH,1,1,2,0,2
HANDS,CLASS 2,SMALL,BANANA BOX,18,110,11000,100,200,JOH,1,1,3,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,162,652858,4028,14725,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,195,84200,431,26,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,126,374031,2950,12433,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,200,10000,50,40,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,104,31652,304,5637,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,115,33500,291,65,JOH,1,0,3,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,162,652858,4028,14725,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,195,84200,431,26,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,126,374031,2950,12433,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,200,10000,50,40,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,104,31652,304,5637,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,115,33500,291,65,JOH,1,0,3,0,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,14,5336,365,495,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,127,14263,112,103,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,132,216983,1636,6720,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,110,91992,831,3495,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,92,55440,600,1896,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,86,39002,450,61,JOH,0,2,4,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,136,230756,1693,7683,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,127,221627,1732,4876,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,106,161191,1509,1383,JOH,1,1,2,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,157,322681,2045,14068,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,170,46940,275,3,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,141,110873,785,12507,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,110,12950,117,4535,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,111,12400,111,156,JOH,1,0,3,0,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,6,4569,665,560,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,123,26980,218,215,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 1,LARGE,PUNNET PACK (Pre Pack),1,8,9724,1095,0,JOH,0,0,1,7,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,6,4569,665,560,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,123,26980,218,215,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 1,LARGE,PUNNET PACK (Pre Pack),1,8,9724,1095,0,JOH,0,0,1,7,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,6,4569,665,560,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,123,26980,218,215,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 1,LARGE,PUNNET PACK (Pre Pack),1,8,9724,1095,0,JOH,0,0,1,7,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,134,294836,2189,7256,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,120,124060,1031,3376,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,100,55100,551,1996,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,134,294836,2189,7256,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,120,124060,1031,3376,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,100,55100,551,1996,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,134,294836,2189,7256,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,120,124060,1031,3376,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,100,55100,551,1996,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,98,24500,250,311,JOH,0,2,4,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,98,24500,250,311,JOH,0,2,4,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,98,24500,250,311,JOH,0,2,4,0,2
HANDS,CLASS 4,MEDIUM,BANANA BOX,18,30,2220,74,0,JOH,1,2,2,0,2
HANDS,CLASS 4,MEDIUM,BANANA BOX,18,30,2220,74,0,JOH,1,2,2,0,2
HANDS,CLASS 4,MEDIUM,BANANA BOX,18,30,2220,74,0,JOH,1,2,2,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,133,267727,2002,7658,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,131,49354,375,4797,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,120,4920,41,1837,JOH,1,1,2,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,133,267727,2002,7658,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,131,49354,375,4797,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,120,4920,41,1837,JOH,1,1,2,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,133,267727,2002,7658,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,131,49354,375,4797,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,120,4920,41,1837,JOH,1,1,2,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,174,499396,2864,13936,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,179,94712,527,40,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,138,144902,1046,11379,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,172,7950,46,40,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,110,67473,613,3912,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,110,16615,151,17,JOH,1,0,3,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,174,499396,2864,13936,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,179,94712,527,40,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,138,144902,1046,11379,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,172,7950,46,40,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,110,67473,613,3912,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,110,16615,151,17,JOH,1,0,3,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,174,499396,2864,13936,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,179,94712,527,40,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,138,144902,1046,11379,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,172,7950,46,40,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,110,67473,613,3912,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,110,16615,151,17,JOH,1,0,3,0,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,9,2992,331,3535,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,114,26513,232,51,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 1,LARGE,PUNNET PACK (Pre Pack),1,10,6913,666,616,JOH,0,0,1,7,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,9,2992,331,3535,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,114,26513,232,51,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 1,LARGE,PUNNET PACK (Pre Pack),1,10,6913,666,616,JOH,0,0,1,7,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,9,2992,331,3535,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,114,26513,232,51,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 1,LARGE,PUNNET PACK (Pre Pack),1,10,6913,666,616,JOH,0,0,1,7,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,9,2992,331,3535,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,114,26513,232,51,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 1,LARGE,PUNNET PACK (Pre Pack),1,10,6913,666,616,JOH,0,0,1,7,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,9,2992,331,3535,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,114,26513,232,51,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 1,LARGE,PUNNET PACK (Pre Pack),1,10,6913,666,616,JOH,0,0,1,7,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,121,183324,1505,7886,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,101,51199,502,3176,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,87,17500,200,1552,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,121,183324,1505,7886,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,101,51199,502,3176,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,87,17500,200,1552,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,121,183324,1505,7886,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,101,51199,502,3176,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,87,17500,200,1552,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,121,183324,1505,7886,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,101,51199,502,3176,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,87,17500,200,1552,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,121,183324,1505,7886,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,101,51199,502,3176,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,87,17500,200,1552,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,60,660,11,150,JOH,0,2,4,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,60,660,11,150,JOH,0,2,4,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,60,660,11,150,JOH,0,2,4,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,60,660,11,150,JOH,0,2,4,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,60,660,11,150,JOH,0,2,4,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,129,258452,1993,7442,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,117,102891,875,4671,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,100,85769,853,1214,JOH,1,1,2,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,129,258452,1993,7442,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,117,102891,875,4671,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,100,85769,853,1214,JOH,1,1,2,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,129,258452,1993,7442,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,117,102891,875,4671,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,100,85769,853,1214,JOH,1,1,2,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,129,258452,1993,7442,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,117,102891,875,4671,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,100,85769,853,1214,JOH,1,1,2,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,129,258452,1993,7442,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,117,102891,875,4671,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,100,85769,853,1214,JOH,1,1,2,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,148,610079,4108,13084,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,126,53130,420,88,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,117,217351,1852,10078,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,99,128857,1297,3140,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,99,27780,279,30,JOH,1,0,3,0,2
